MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
240,39,79,.494,14,35,.400,23,32,.719,10,32,42,18,6,5,12,19,115,,240,.618,.582,.443,.405,23.3,80.0,50.6,46.2,6.4,11.6,11.4,100.0,122.8,131.4,
240,40,83,.482,21,40,.525,22,24,.917,8,33,41,30,4,3,10,23,123,,240,.657,.608,.482,.289,20.0,76.7,49.4,75.0,4.3,6.8,9.7,100.0,131.4,122.8,
240,49,93,.527,14,40,.350,12,15,.800,10,33,43,27,3,2,14,21,124,,240,.622,.602,.430,.161,27.0,73.3,52.4,55.1,3.1,3.7,12.3,100.0,126.2,130.3,
240,47,91,.516,14,37,.378,20,27,.741,12,27,39,30,8,3,7,16,128,,240,.622,.593,.407,.297,26.7,73.0,47.6,63.8,8.1,5.7,6.4,100.0,130.3,126.2,
240,41,87,.471,9,26,.346,18,20,.900,4,43,47,23,6,6,20,25,109,,240,.569,.523,.299,.230,9.8,79.6,49.5,56.1,5.5,10.0,17.3,100.0,99.4,111.3,
240,44,97,.454,15,37,.405,19,29,.655,11,37,48,30,11,7,12,17,122,,240,.556,.531,.381,.299,20.4,90.2,50.5,68.2,10.0,11.5,9.9,100.0,111.3,99.4,
265,42,87,.483,16,40,.400,24,31,.774,7,37,44,27,12,7,13,21,124,,265,.616,.575,.460,.356,15.6,80.4,48.4,64.3,11.3,13.2,11.4,100.0,117.0,110.4,
265,43,97,.443,15,44,.341,16,21,.762,9,38,47,25,8,1,13,27,117,,265,.551,.521,.454,.216,19.6,84.4,51.6,58.1,7.5,2.1,10.9,100.0,110.4,117.0,
240,43,92,.467,16,35,.457,16,17,.941,6,34,40,28,4,3,6,15,118,,240,.593,.554,.380,.185,13.3,79.1,45.5,65.1,4.1,5.4,5.7,100.0,120.7,111.5,
240,43,86,.500,10,30,.333,13,21,.619,9,39,48,21,2,4,13,20,109,,240,.572,.558,.349,.244,20.9,86.7,54.5,48.8,2.0,7.0,12.0,100.0,111.5,120.7,
240,36,79,.456,13,30,.433,9,16,.563,7,30,37,24,11,3,15,14,94,,240,.546,.538,.380,.203,15.9,73.2,43.5,66.7,12.0,5.8,14.8,100.0,102.3,97.9,
240,36,83,.434,11,31,.355,7,8,.875,11,37,48,27,13,6,18,17,90,,240,.520,.500,.373,.096,26.8,84.1,56.5,75.0,14.1,12.2,17.2,100.0,97.9,102.3,
240,39,93,.419,14,41,.341,25,33,.758,15,33,48,24,11,4,16,19,117,,240,.544,.495,.441,.355,28.3,84.6,52.2,61.5,10.3,8.2,13.0,100.0,109.7,126.6,
240,49,90,.544,18,41,.439,19,23,.826,6,38,44,25,10,6,15,23,135,,240,.674,.644,.456,.256,15.4,71.7,47.8,51.0,9.4,11.5,13.0,100.0,126.6,109.7,
240,41,88,.466,11,29,.379,14,16,.875,7,31,38,22,9,4,17,24,107,,240,.563,.528,.330,.182,15.6,73.8,43.7,53.7,8.6,7.4,15.2,100.0,101.9,110.5,
240,41,86,.477,12,32,.375,22,30,.733,11,38,49,21,11,4,21,22,116,,240,.585,.547,.372,.349,26.2,84.4,56.3,51.2,10.5,6.8,17.5,100.0,110.5,101.9,
265,41,91,.451,17,52,.327,6,13,.462,9,41,50,24,10,7,21,25,105,,265,.543,.544,.571,.143,19.6,82.0,52.1,58.5,9.4,12.5,17.8,100.0,99.0,103.7,
265,37,90,.411,11,34,.324,25,29,.862,9,37,46,23,13,4,14,14,110,,265,.535,.472,.378,.322,18.0,80.4,47.9,62.2,12.3,10.3,12.0,100.0,103.7,99.0,
240,40,83,.482,14,31,.452,11,13,.846,10,27,37,23,6,5,18,16,105,,240,.592,.566,.373,.157,25.6,75.0,49.3,57.5,6.4,12.2,16.9,100.0,112.1,122.8,
240,40,82,.488,20,41,.488,15,18,.833,9,29,38,25,13,3,15,19,115,,240,.639,.610,.500,.220,25.0,74.4,50.7,62.5,13.9,5.8,14.3,100.0,122.8,112.1,
240,34,89,.382,8,29,.276,14,16,.875,9,33,42,17,5,2,12,13,90,,240,.469,.427,.326,.180,17.6,82.5,46.2,50.0,5.2,4.5,11.1,100.0,93.3,136.8,
240,51,91,.560,22,47,.468,8,11,.727,7,42,49,34,6,8,8,18,132,,240,.689,.681,.516,.121,17.5,82.4,53.8,66.7,6.2,13.3,7.7,100.0,136.8,93.3,
240,46,91,.505,10,26,.385,13,14,.929,9,32,41,26,10,3,12,23,115,,240,.592,.560,.286,.154,22.0,76.2,49.4,56.5,10.3,5.8,11.0,100.0,118.2,120.2,
240,41,81,.506,12,29,.414,23,27,.852,10,32,42,21,3,8,15,15,117,,240,.630,.580,.358,.333,23.8,78.0,50.6,51.2,3.1,12.3,13.9,100.0,120.2,118.2,
240,38,81,.469,14,31,.452,20,21,.952,4,38,42,26,6,4,20,13,110,,240,.609,.556,.383,.259,10.5,76.0,47.7,68.4,5.8,6.1,18.1,100.0,106.5,111.4,
240,45,98,.459,13,32,.406,12,14,.857,12,34,46,29,14,6,12,18,115,,240,.552,.526,.327,.143,24.0,89.5,52.3,64.4,13.6,12.0,10.3,100.0,111.4,106.5,
240,49,97,.505,25,53,.472,8,13,.615,10,40,50,31,6,8,10,18,131,,240,.638,.634,.546,.134,21.7,81.6,52.6,63.3,5.7,14.3,8.9,100.0,125.5,113.0,
240,44,98,.449,13,42,.310,17,21,.810,9,36,45,18,5,5,12,19,118,,240,.550,.515,.429,.214,18.4,78.3,47.4,40.9,4.8,11.4,10.1,100.0,113.0,125.5,
240,41,87,.471,16,42,.381,20,25,.800,16,29,45,33,10,4,14,20,118,,240,.602,.563,.483,.287,38.1,74.4,55.6,80.5,10.6,10.3,12.5,100.0,125.6,117.1,
240,38,77,.494,15,38,.395,19,26,.731,10,26,36,29,6,4,19,17,110,,240,.622,.591,.494,.338,25.6,61.9,44.4,76.3,6.4,8.9,17.7,100.0,117.1,125.6,
240,38,87,.437,11,34,.324,14,21,.667,11,51,62,16,2,7,11,19,101,,240,.525,.500,.391,.241,22.4,82.3,55.9,42.1,2.1,10.1,10.3,100.0,105.8,93.3,
240,34,96,.354,9,27,.333,12,20,.600,11,38,49,19,8,7,4,19,89,,240,.425,.401,.281,.208,17.7,77.6,44.1,55.9,8.4,13.2,3.7,100.0,93.3,105.8,
240,53,91,.582,20,39,.513,18,22,.818,12,32,44,30,8,5,12,20,144,,240,.715,.692,.429,.242,34.3,91.4,62.9,56.6,8.1,10.6,10.6,100.0,145.6,124.3,
240,46,81,.568,15,34,.441,16,28,.571,3,23,26,36,9,8,11,18,123,,240,.659,.660,.420,.346,8.6,65.7,37.1,78.3,9.1,15.4,10.5,100.0,124.3,145.6,
240,34,89,.382,14,45,.311,23,28,.821,17,30,47,25,10,4,14,22,105,,240,.518,.461,.506,.315,32.7,83.3,53.4,73.5,10.5,9.1,12.1,100.0,110.5,119.0,
240,40,77,.519,15,33,.455,18,24,.750,6,35,41,27,11,7,15,19,113,,240,.645,.617,.429,.312,16.7,67.3,46.6,67.5,11.6,15.9,14.6,100.0,119.0,110.5,
240,38,89,.427,6,31,.194,16,22,.727,10,33,43,17,11,2,9,16,98,,240,.497,.461,.348,.247,20.8,84.6,49.4,44.7,11.5,5.1,8.4,100.0,102.1,116.6,
240,39,79,.494,20,40,.500,14,18,.778,6,38,44,25,5,8,17,17,112,,240,.644,.620,.506,.228,15.4,79.2,50.6,64.1,5.2,13.8,16.4,100.0,116.6,102.1,
240,46,94,.489,16,41,.390,17,17,1.000,4,36,40,33,6,2,2,17,125,,240,.616,.574,.436,.181,9.3,73.5,43.5,71.7,6.1,3.2,1.9,100.0,127.6,119.4,
240,44,92,.478,12,29,.414,17,24,.708,13,39,52,23,2,4,10,19,117,,240,.570,.543,.315,.261,26.5,90.7,56.5,52.3,2.0,7.5,8.9,100.0,119.4,127.6,
240,36,87,.414,7,26,.269,11,16,.688,14,33,47,16,6,4,15,18,90,,240,.479,.454,.299,.184,29.2,75.0,51.1,44.4,6.4,8.3,13.8,100.0,96.7,107.5,
240,37,84,.440,12,36,.333,14,18,.778,11,34,45,25,11,4,15,14,100,,240,.544,.512,.429,.214,25.0,70.8,48.9,67.6,11.8,6.6,14.0,100.0,107.5,96.7,
265,44,101,.436,13,32,.406,24,29,.828,12,36,48,22,8,3,6,19,125,,265,.549,.500,.317,.287,22.2,76.6,47.5,50.0,7.6,4.5,5.0,100.0,118.0,115.2,
265,48,96,.500,15,30,.500,11,17,.647,11,42,53,29,1,7,16,20,122,,265,.589,.578,.313,.177,23.4,77.8,52.5,60.4,0.9,10.1,13.4,100.0,115.2,118.0,
240,45,90,.500,12,33,.364,13,15,.867,15,30,45,28,11,7,17,12,115,,240,.595,.567,.367,.167,34.9,60.0,48.4,62.2,11.4,10.3,15.0,100.0,118.8,106.4,
240,43,103,.417,11,35,.314,6,10,.600,20,28,48,23,8,4,16,19,103,,240,.480,.471,.340,.097,40.0,65.1,51.6,53.5,8.3,7.0,13.0,100.0,106.4,118.8,
240,44,100,.440,17,41,.415,20,23,.870,9,41,50,26,10,5,8,27,125,,240,.568,.525,.410,.230,18.0,87.2,51.5,59.1,9.5,9.8,6.8,100.0,119.1,94.3,
240,33,81,.407,8,30,.267,25,35,.714,6,41,47,21,4,5,15,20,99,,240,.513,.457,.370,.432,12.8,82.0,48.5,63.6,3.8,8.5,13.5,100.0,94.3,119.1,
240,46,93,.495,16,43,.372,20,26,.769,10,51,61,32,3,5,16,24,128,,240,.613,.581,.462,.280,23.8,87.9,61.0,69.6,2.8,8.5,13.3,100.0,118.2,114.5,
240,44,99,.444,15,40,.375,21,28,.750,7,32,39,25,9,2,6,24,124,,240,.557,.520,.404,.283,12.1,76.2,39.0,56.8,8.3,4.0,5.1,100.0,114.5,118.2,
240,49,90,.544,15,39,.385,16,17,.941,3,31,34,24,12,4,10,22,129,,240,.662,.628,.433,.189,7.5,83.8,44.2,49.0,11.5,7.8,9.3,100.0,124.1,111.6,
240,43,85,.506,10,34,.294,20,24,.833,6,37,43,23,3,2,17,18,116,,240,.607,.565,.400,.282,16.2,92.5,55.8,53.5,2.9,3.9,15.1,100.0,111.6,124.1,
240,35,82,.427,11,35,.314,15,22,.682,16,47,63,17,3,5,13,17,96,,240,.524,.494,.427,.268,36.4,81.0,61.8,48.6,3.4,11.1,12.4,100.0,109.0,97.6,
240,29,87,.333,10,42,.238,18,21,.857,11,28,39,21,10,7,7,23,86,,240,.447,.391,.483,.241,19.0,63.6,38.2,72.4,11.4,14.9,6.8,100.0,97.6,109.0,
240,39,96,.406,13,38,.342,14,22,.636,13,35,48,20,8,10,10,22,105,,240,.497,.474,.396,.229,25.0,74.5,48.5,51.3,8.0,21.3,8.6,100.0,104.9,105.9,
240,38,93,.409,13,46,.283,17,19,.895,12,39,51,30,2,10,15,18,106,,240,.523,.478,.495,.204,25.5,75.0,51.5,78.9,2.0,17.2,12.9,100.0,105.9,104.9,
240,46,91,.505,10,29,.345,18,24,.750,10,39,49,28,13,8,16,23,120,,240,.591,.560,.319,.264,25.0,75.0,53.3,60.9,12.3,16.3,13.6,100.0,114.0,96.9,
240,37,90,.411,12,41,.293,16,23,.696,13,30,43,22,7,8,21,22,102,,240,.509,.478,.456,.256,25.0,75.0,46.7,59.5,6.6,12.9,17.3,100.0,96.9,114.0,
240,47,77,.610,18,33,.545,15,17,.882,3,35,38,30,6,2,22,19,127,,240,.752,.727,.429,.221,11.5,74.5,52.1,63.8,6.0,3.7,20.7,100.0,126.2,129.2,
240,45,92,.489,20,38,.526,20,25,.800,12,23,35,28,13,5,10,19,130,,240,.631,.598,.413,.272,25.5,88.5,47.9,62.2,12.9,11.4,8.8,100.0,129.2,126.2,
240,36,94,.383,8,30,.267,8,14,.571,9,36,45,21,4,5,10,16,88,,240,.439,.426,.319,.149,17.3,80.0,46.4,58.3,4.2,9.1,9.1,100.0,91.7,100.0,
240,34,81,.420,9,26,.346,19,23,.826,9,43,52,19,6,3,13,17,96,,240,.527,.475,.321,.284,20.0,82.7,53.6,55.9,6.2,4.7,12.5,100.0,100.0,91.7,
240,45,84,.536,15,35,.429,9,12,.750,8,35,43,23,11,4,12,25,114,,240,.638,.625,.417,.143,22.2,81.4,54.4,51.1,12.0,7.5,11.8,100.0,124.5,97.2,
240,32,74,.432,6,21,.286,19,25,.760,8,28,36,19,4,1,16,15,89,,240,.524,.473,.284,.338,18.6,77.8,45.6,59.4,4.4,2.0,15.8,100.0,97.2,124.5,
240,37,92,.402,8,36,.222,12,13,.923,9,41,50,20,2,12,9,17,94,,240,.481,.446,.391,.141,17.0,74.5,46.3,54.1,2.0,21.8,8.4,100.0,95.4,113.6,
240,37,99,.374,17,44,.386,21,27,.778,14,44,58,20,7,3,8,13,112,,240,.505,.460,.444,.273,25.5,83.0,53.7,54.1,7.1,5.4,6.7,100.0,113.6,95.4,
240,34,87,.391,9,37,.243,11,17,.647,17,32,49,20,6,6,16,23,88,,240,.466,.443,.425,.195,34.7,86.5,57.0,58.8,6.6,13.0,14.5,100.0,96.9,120.1,
240,38,78,.487,13,32,.406,20,23,.870,5,32,37,28,8,8,10,13,109,,240,.618,.571,.410,.295,13.5,65.3,43.0,73.7,8.8,16.0,10.2,100.0,120.1,96.9,
240,40,78,.513,5,20,.250,16,21,.762,7,33,40,32,10,6,15,17,101,,240,.579,.545,.256,.269,18.9,76.7,50.0,80.0,10.7,10.7,14.7,100.0,108.0,97.3,
240,37,82,.451,11,26,.423,6,14,.429,10,30,40,20,11,7,17,21,91,,240,.516,.518,.317,.171,23.3,81.1,50.0,54.1,11.8,12.1,16.2,100.0,97.3,108.0,
240,46,91,.505,13,35,.371,16,20,.800,11,32,43,25,15,7,14,17,121,,240,.606,.577,.385,.220,27.5,68.1,49.4,54.3,15.3,11.7,12.3,100.0,123.3,100.9,
240,39,91,.429,11,31,.355,10,13,.769,15,29,44,24,5,4,18,13,99,,240,.512,.489,.341,.143,31.9,72.5,50.6,61.5,5.1,7.1,15.7,100.0,100.9,123.3,
240,40,89,.449,19,47,.404,12,12,1.000,7,36,43,27,6,5,15,22,111,,240,.589,.556,.528,.135,17.1,81.8,50.6,67.5,6.1,12.2,13.7,100.0,112.6,113.7,
240,38,83,.458,14,42,.333,22,25,.880,8,34,42,18,9,6,13,14,112,,240,.596,.542,.506,.301,18.2,82.9,49.4,47.4,9.1,14.3,12.1,100.0,113.7,112.6,
240,47,97,.485,13,39,.333,15,18,.833,10,27,37,26,14,3,12,21,122,,240,.581,.552,.402,.186,21.3,79.4,45.7,55.3,13.5,5.8,10.3,100.0,117.4,122.2,
240,47,84,.560,15,32,.469,18,23,.783,7,37,44,29,6,9,18,17,127,,240,.675,.649,.381,.274,20.6,78.7,54.3,61.7,5.8,15.5,16.1,100.0,122.2,117.4,
240,39,87,.448,4,27,.148,25,30,.833,8,34,42,21,3,6,6,22,107,,240,.534,.471,.310,.345,17.0,70.8,44.2,53.8,3.1,10.3,5.6,100.0,111.0,132.8,
240,48,92,.522,15,34,.441,17,28,.607,14,39,53,29,3,3,7,23,128,,240,.613,.603,.370,.304,29.2,83.0,55.8,60.4,3.1,5.0,6.3,100.0,132.8,111.0,
240,44,88,.500,18,37,.486,10,16,.625,9,23,32,28,12,5,13,18,116,,240,.610,.602,.420,.182,21.4,74.2,43.8,63.6,12.5,10.6,12.0,100.0,121.0,127.2,
240,48,79,.608,16,32,.500,10,15,.667,8,33,41,31,6,6,18,18,122,,240,.713,.709,.405,.190,25.8,78.6,56.2,64.6,6.3,11.8,17.4,100.0,127.2,121.0,
240,42,84,.500,24,45,.533,9,12,.750,10,38,48,26,8,8,16,16,117,,240,.655,.643,.536,.143,26.3,76.0,54.5,61.9,8.6,13.6,15.2,100.0,125.5,93.3,
240,35,90,.389,8,31,.258,9,14,.643,12,28,40,23,7,4,12,13,87,,240,.452,.433,.344,.156,24.0,73.7,45.5,65.7,7.5,10.3,11.1,100.0,93.3,125.5,
240,39,88,.443,9,28,.321,17,25,.680,10,40,50,26,9,9,14,17,104,,240,.525,.494,.318,.284,21.7,80.0,52.1,66.7,8.9,17.6,12.4,100.0,103.2,94.2,
240,34,89,.382,13,38,.342,14,22,.636,10,36,46,25,8,8,15,21,95,,240,.481,.455,.427,.247,20.0,78.3,47.9,73.5,7.9,13.3,13.2,100.0,94.2,103.2,
240,42,84,.500,14,32,.438,19,27,.704,11,44,55,26,10,12,20,18,117,,240,.610,.583,.381,.321,25.6,81.5,56.7,61.9,9.6,21.1,17.3,100.0,112.5,96.1,
240,38,97,.392,12,40,.300,12,16,.750,10,32,42,23,14,5,13,19,100,,240,.481,.454,.412,.165,18.5,74.4,43.3,60.5,13.5,9.6,11.1,100.0,96.1,112.5,
240,41,95,.432,10,35,.286,20,22,.909,7,39,46,26,8,5,4,20,112,,240,.535,.484,.368,.232,13.5,84.8,46.9,63.4,8.0,8.8,3.7,100.0,112.0,102.0,
240,36,83,.434,7,26,.269,23,29,.793,7,45,52,18,1,5,13,20,102,,240,.533,.476,.313,.349,15.2,86.5,53.1,50.0,1.0,8.3,12.0,100.0,102.0,112.0,
265,48,104,.462,19,56,.339,19,24,.792,14,32,46,27,6,4,18,21,134,,265,.585,.553,.538,.231,28.0,66.7,46.9,56.3,5.3,8.5,13.6,100.0,119.0,121.6,
265,50,102,.490,19,55,.345,18,25,.720,16,36,52,32,10,6,17,21,137,,265,.606,.583,.539,.245,33.3,72.0,53.1,64.0,8.9,12.5,13.1,100.0,121.6,119.0,
240,40,96,.417,15,46,.326,9,16,.563,13,41,54,22,8,12,10,15,104,,240,.505,.495,.479,.167,25.5,73.2,50.5,55.0,8.2,19.4,8.8,100.0,106.1,94.9,
240,38,100,.380,10,38,.263,7,14,.500,15,38,53,26,8,7,11,17,93,,240,.438,.430,.380,.140,26.8,74.5,49.5,68.4,8.2,14.0,9.4,100.0,94.9,106.1,
240,41,85,.482,19,43,.442,9,14,.643,10,38,48,31,10,9,14,20,110,,240,.603,.594,.506,.165,22.7,74.5,50.5,75.6,10.2,15.8,13.3,100.0,112.6,103.4,
240,36,92,.391,14,35,.400,15,22,.682,13,34,47,25,8,3,16,19,101,,240,.497,.467,.380,.239,25.5,77.3,49.5,69.4,8.2,7.1,13.6,100.0,103.4,112.6,
240,42,88,.477,10,28,.357,12,16,.750,12,36,48,18,4,4,9,19,106,,240,.558,.534,.318,.182,26.7,92.3,57.1,42.9,4.4,10.8,8.7,100.0,116.6,122.1,
240,35,74,.473,18,37,.486,23,27,.852,3,33,36,26,4,6,10,16,111,,240,.646,.595,.500,.365,7.7,73.3,42.9,74.3,4.4,10.0,10.4,100.0,122.1,116.6,
240,50,106,.472,8,25,.320,10,13,.769,15,32,47,33,11,5,7,24,118,,240,.528,.509,.236,.123,28.8,74.4,49.5,66.0,11.1,9.4,5.9,100.0,118.9,107.8,
240,39,90,.433,9,37,.243,20,24,.833,11,37,48,27,3,6,12,18,107,,240,.532,.483,.411,.267,25.6,71.2,50.5,69.2,3.0,7.4,10.7,100.0,107.8,118.9,
240,44,91,.484,16,40,.400,12,17,.706,12,34,46,29,3,5,6,12,116,,240,.589,.571,.440,.187,27.9,73.9,51.7,65.9,3.3,7.8,5.7,100.0,127.4,119.7,
240,44,92,.478,11,28,.393,10,12,.833,12,31,43,22,4,3,9,16,109,,240,.560,.538,.304,.130,26.1,72.1,48.3,50.0,4.4,5.9,8.5,100.0,119.7,127.4,
240,47,95,.495,17,37,.459,17,22,.773,12,38,50,26,6,6,9,16,128,,240,.611,.584,.389,.232,26.7,80.9,54.3,55.3,6.2,10.9,7.9,100.0,132.2,102.2,
240,37,86,.430,10,31,.323,15,19,.789,9,33,42,23,4,6,11,21,99,,240,.525,.488,.360,.221,19.1,73.3,45.7,62.2,4.1,10.3,10.4,100.0,102.2,132.2,
240,44,90,.489,23,48,.479,21,27,.778,12,26,38,28,9,8,8,24,132,,240,.648,.617,.533,.300,26.1,76.5,47.5,63.6,9.3,17.4,7.3,100.0,136.6,130.4,
240,44,84,.524,19,38,.500,19,26,.731,8,34,42,35,4,2,13,18,126,,240,.660,.637,.452,.310,23.5,73.9,52.5,79.5,4.1,4.8,12.0,100.0,130.4,136.6,
240,38,81,.469,11,29,.379,17,24,.708,5,38,43,29,9,4,19,25,104,,240,.568,.537,.358,.296,11.1,79.2,46.2,76.3,8.7,7.5,17.2,100.0,100.3,110.0,
240,41,90,.456,11,37,.297,21,27,.778,10,40,50,29,11,5,13,23,114,,240,.559,.517,.411,.300,20.8,88.9,53.8,70.7,10.6,9.6,11.3,100.0,110.0,100.3,
240,38,81,.469,11,29,.379,17,24,.708,5,38,43,29,9,4,19,25,104,,240,.568,.537,.358,.296,11.1,79.2,46.2,76.3,8.7,7.5,17.2,100.0,100.3,110.0,
240,41,90,.456,11,37,.297,21,27,.778,10,40,50,29,11,5,13,23,114,,240,.559,.517,.411,.300,20.8,88.9,53.8,70.7,10.6,9.6,11.3,100.0,110.0,100.3,
240,44,92,.478,9,30,.300,14,18,.778,13,37,50,29,11,5,12,13,111,,240,.555,.527,.326,.196,31.0,72.5,53.8,65.9,11.7,11.4,10.7,100.0,118.0,92.5,
240,32,87,.368,13,43,.302,10,10,1.000,14,29,43,16,8,5,18,22,87,,240,.476,.443,.494,.115,27.5,69.0,46.2,50.0,8.5,8.1,16.5,100.0,92.5,118.0,
240,42,86,.488,13,33,.394,12,19,.632,10,39,49,25,6,6,18,16,109,,240,.578,.564,.384,.221,24.4,79.6,54.4,59.5,6.1,9.8,16.0,100.0,110.3,106.3,
240,42,92,.457,9,31,.290,12,16,.750,10,31,41,26,10,4,10,17,105,,240,.530,.505,.337,.174,20.4,75.6,45.6,61.9,10.1,7.5,9.2,100.0,106.3,110.3,
240,42,87,.483,15,35,.429,9,12,.750,14,30,44,32,11,5,18,15,108,,240,.585,.569,.402,.138,34.1,69.8,52.4,76.2,11.7,13.2,16.3,100.0,114.9,118.1,
240,40,88,.455,20,50,.400,11,13,.846,13,27,40,33,13,6,17,16,111,,240,.592,.568,.568,.148,30.2,65.9,47.6,82.5,13.8,11.5,15.4,100.0,118.1,114.9,
240,38,94,.404,7,28,.250,14,22,.636,15,31,46,14,5,1,11,16,97,,240,.468,.441,.298,.234,27.8,83.8,50.5,36.8,5.1,2.2,9.6,100.0,99.3,127.0,
240,45,88,.511,17,42,.405,17,19,.895,6,39,45,25,7,4,10,18,124,,240,.643,.608,.477,.216,16.2,72.2,49.5,55.6,7.2,6.1,9.4,100.0,127.0,99.3,
240,40,82,.488,9,25,.360,14,16,.875,7,32,39,20,9,10,12,21,103,,240,.578,.543,.305,.195,17.1,69.6,44.8,50.0,9.7,19.2,11.9,100.0,110.6,113.8,
240,36,79,.456,9,27,.333,25,34,.735,14,34,48,26,9,6,15,18,106,,240,.564,.513,.342,.430,30.4,82.9,55.2,72.2,9.7,10.5,13.8,100.0,113.8,110.6,
240,41,86,.477,9,29,.310,4,8,.500,10,37,47,22,3,5,20,21,95,,240,.531,.529,.337,.093,24.4,74.0,51.6,53.7,3.1,8.9,18.3,100.0,99.0,116.8,
240,39,93,.419,15,37,.405,19,26,.731,13,31,44,31,11,6,6,16,112,,240,.536,.500,.398,.280,26.0,75.6,48.4,79.5,11.5,10.5,5.4,100.0,116.8,99.0,
240,45,97,.464,13,36,.361,6,13,.462,11,40,51,22,5,6,9,23,109,,240,.531,.531,.371,.134,21.2,71.4,47.2,48.9,5.0,10.2,8.1,100.0,109.4,112.4,
240,43,96,.448,14,37,.378,12,25,.480,16,41,57,22,5,3,10,14,112,,240,.523,.521,.385,.260,28.6,78.8,52.8,51.2,5.0,4.9,8.5,100.0,112.4,109.4,
265,43,91,.473,21,46,.457,18,25,.720,9,47,56,27,5,8,24,25,125,,265,.613,.588,.505,.275,19.6,87.0,56.0,62.8,4.3,13.3,19.0,100.0,107.5,109.2,
265,48,105,.457,15,45,.333,16,24,.667,7,37,44,26,12,2,11,23,127,,265,.549,.529,.429,.229,13.0,80.4,44.0,54.2,10.3,4.4,8.7,100.0,109.2,107.5,
240,52,89,.584,18,35,.514,16,20,.800,12,35,47,29,10,3,9,19,138,,240,.706,.685,.393,.225,34.3,79.5,59.5,55.8,10.6,5.1,8.4,100.0,146.5,106.2,
240,40,85,.471,8,26,.308,12,17,.706,9,23,32,23,4,2,14,16,100,,240,.541,.518,.306,.200,20.5,65.7,40.5,57.5,4.2,3.7,13.1,100.0,106.2,146.5,
240,38,92,.413,5,28,.179,11,15,.733,8,33,41,21,6,1,15,16,92,,240,.467,.440,.304,.163,16.3,73.3,43.6,55.3,5.8,2.1,13.2,100.0,89.2,112.5,
240,43,92,.467,20,44,.455,10,14,.714,12,41,53,27,7,6,19,18,116,,240,.591,.576,.478,.152,26.7,83.7,56.4,62.8,6.8,9.4,16.2,100.0,112.5,89.2,
240,44,95,.463,14,46,.304,13,16,.813,9,29,38,28,13,4,12,19,115,,240,.564,.537,.484,.168,19.6,87.9,48.1,63.6,12.7,9.3,10.5,100.0,112.2,119.0,
240,42,78,.538,16,35,.457,22,25,.880,4,37,41,24,9,5,19,14,122,,240,.685,.641,.449,.321,12.1,80.4,51.9,57.1,8.8,10.2,17.6,100.0,119.0,112.2,
240,37,84,.440,7,25,.280,23,32,.719,15,38,53,23,5,11,22,17,104,,240,.530,.482,.298,.381,31.9,77.6,55.2,62.2,4.8,15.7,18.3,100.0,100.7,102.7,
240,43,99,.434,8,29,.276,12,18,.667,11,32,43,27,15,3,11,25,106,,240,.496,.475,.293,.182,22.4,68.1,44.8,62.8,14.5,5.1,9.3,100.0,102.7,100.7,
240,46,91,.505,18,46,.391,10,15,.667,10,29,39,34,9,8,11,28,120,,240,.615,.604,.505,.165,27.8,85.3,55.7,73.9,9.5,21.1,10.1,100.0,127.0,105.9,
240,32,67,.478,12,29,.414,24,27,.889,5,26,31,25,1,5,22,21,100,,240,.634,.567,.433,.403,14.7,72.2,44.3,78.1,1.1,11.1,21.8,100.0,105.9,127.0,
240,38,87,.437,6,30,.200,24,28,.857,7,41,48,24,4,6,13,22,106,,240,.534,.471,.345,.322,15.6,70.7,46.6,63.2,4.0,10.2,11.6,100.0,105.3,111.3,
240,40,103,.388,15,44,.341,17,20,.850,17,38,55,18,6,8,7,20,112,,240,.501,.461,.427,.194,29.3,84.4,53.4,45.0,6.0,14.0,5.9,100.0,111.3,105.3,
240,31,84,.369,12,32,.375,17,27,.630,12,39,51,20,6,9,22,20,91,,240,.475,.440,.381,.321,22.6,69.6,46.8,64.5,5.8,11.8,18.7,100.0,88.5,100.2,
240,40,100,.400,5,24,.208,18,23,.783,17,41,58,19,10,7,12,21,103,,240,.468,.425,.240,.230,30.4,77.4,53.2,47.5,9.7,13.5,9.8,100.0,100.2,88.5,
240,38,87,.437,15,36,.417,22,29,.759,12,36,48,26,6,5,14,20,113,,240,.566,.523,.414,.333,25.0,83.7,52.7,68.4,5.9,13.5,12.3,100.0,111.8,114.7,
240,36,86,.419,21,49,.429,23,26,.885,7,36,43,28,5,8,15,22,116,,240,.595,.541,.570,.302,16.3,75.0,47.3,77.8,4.9,15.7,13.3,100.0,114.7,111.8,
240,38,80,.475,12,31,.387,17,21,.810,10,43,53,22,11,7,16,28,105,,240,.588,.550,.388,.263,25.6,75.4,55.2,57.9,11.6,18.4,15.2,100.0,110.5,79.0,
240,25,84,.298,7,46,.152,18,29,.621,14,29,43,15,10,2,17,22,75,,240,.388,.339,.548,.345,24.6,74.4,44.8,60.0,10.5,4.1,14.9,100.0,79.0,110.5,
